Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Unit,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"200","'702","Singapore","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7004","April","Index","74.944660","76.433134","75.614474","76.284287","77.376573","77.648374","78.487073","78.842762","84.812682","85.088543","87.811789","91.725381","96.721198","98.129808","100.383180","99.864804","99.395941","99.797102","99.868846","100.798488","100.049722","102.129291","107.663694","113.849858"
"200","'702","Singapore","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7005","May","Index","74.721389","76.135439","75.837745","75.837745","77.608702","77.524084","78.368846","79.360128","85.336111","85.543260","88.318040","92.275083","96.922284","98.478424","100.720681","100.319520","98.748222","100.136623","100.491302","101.376483","100.522627","102.950812","108.725710","114.218683"
"200","'702","Singapore","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7006","June","Index","74.795813","75.688897","75.837745","75.614474","76.989690","76.816748","77.876742","79.205524","85.179487","85.166350","87.474289","92.057829","96.929357","98.679510","100.550920","100.210388","99.480821","99.993135","100.547889","101.086475","100.542836","102.937676","109.809955","114.766364"
"200","'702","Singapore","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7007","July","Index","75.167931","76.135439","75.837745","76.061016","77.608702","77.622101","78.464842","80.796021","86.109129","85.893897","88.594912","93.416926","97.153684","98.955371","100.252828","99.853688","99.201928","99.760724","100.400359","100.630748","100.217462","102.737601","109.976685",
"200","'702","Singapore","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7008","August","Index","75.614474","76.135439","75.763321","76.135439","77.453949","77.988906","78.508293","81.216381","86.440567","86.201083","89.004156","94.090917","97.757951","99.752640","100.787373","99.947663","99.691001","100.094183","100.823750","101.259267","100.853054","103.302459","111.014449",
"200","'702","Singapore","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7009","September","Index","75.614474","75.986592","75.688897","76.209863","77.686079","78.099048","78.440591","80.801074","86.255649","85.898949","89.052660","93.915093","98.317758","99.901181","100.596392","99.948674","99.700095","100.073973","100.798488","101.196617","101.188534","103.732924","111.495437",
"200","'702","Singapore","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7010","October","Index","75.688897","75.837745","75.688897","76.135439","77.608702","78.417349","78.746766","81.944938","87.208532","86.417326","89.452810","94.300086","98.117682","100.057806","100.295269","99.519219","99.414129","99.784976","100.489281","100.977343","100.756048","104.028995","111.044763",
"200","'702","Singapore","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7011","November","Index","75.837745","75.688897","75.837745","76.284287","77.608702","78.321354","78.746766","82.572446","87.148914","86.462797","89.748881","94.825536","98.243993","100.765142","100.483218","99.718284","99.733441","100.362971","100.653989","101.304739","101.154177","105.048570","112.121935",
"200","'702","Singapore","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7012","December","Index","75.986592","75.540050","75.837745","76.433134","77.376573","78.346616","78.980187","81.997483","86.397116","85.941389","89.886306","94.860903","98.962444","100.445830","100.369034","99.727378","99.890066","100.264954","100.730786","101.497741","101.521992","105.533601","112.351315",
"200","'702","Singapore","23014","Food price inflation","6121","Value","7001","January","%",,"2.367380","-1.272999","1.054781","0.845528","-1.070854","3.128768","1.970289","6.957105","7.414379","-0.484350","4.781471","4.567947","0.334829","3.568489","1.611067","1.476651","1.958272","0.691642","1.332183","1.787270","2.025419","3.514371","7.202735"
"200","'702","Singapore","23014","Food price inflation","6121","Value","7002","February","%",,"1.530179","-0.696039","0.467193","2.413784","-1.586775","0.685611","4.255165","8.032352","4.938319","1.930668","3.726865","1.821407","3.439873","1.505878","3.199150","1.544734","1.035889","1.501541","0.947537","1.798317","2.573721","2.018993","7.461034"
"200","'702","Singapore","23014","Food price inflation","6121","Value","7003","March","%",,"2.126009","-1.041735","0.935649","1.211563","-1.969966","1.436820","2.591277","9.839369","5.344547","1.281532","3.366106","2.634477","2.040700","3.188860","1.992282","2.269008","0.877074","1.310354","1.489654","1.556958","2.177302","3.516428","7.380635"
"200","'702","Singapore","23014","Food price inflation","6121","Value","7004","April","%",,"2.360314","-1.269284","1.051664","1.700782","-2.358276","1.711956","1.658538","10.939168","4.247565","1.912921","3.531785","2.360147","2.042445","3.241372","1.741821","2.449969","1.058684","0.977754","1.217478","3.486912","0.582609","4.492929","6.432986"
"200","'702","Singapore","23014","Food price inflation","6121","Value","7005","May","%",,"2.248805","-0.463657","0.000000","2.776076","-2.561398","1.916689","2.154663","11.394567","2.940319","2.158256","3.120179","2.705545","2.394174","3.200569","1.055307","2.543583","1.399757","0.894669","1.153874","3.981443","0.610321","4.460378","6.656192"
"200","'702","Singapore","23014","Food price inflation","6121","Value","7006","June","%",,"1.417971","0.233324","-0.349140","2.161068","-1.680535","2.169118","2.694494","11.448274","2.003396","2.219263","3.743909","2.306655","2.288740","3.054105","1.133044","2.578616","1.137911","1.564876","0.782017","4.395704","0.119232","5.634682","5.106828"
"200","'702","Singapore","23014","Food price inflation","6121","Value","7007","July","%",,"1.528662","-0.463657","0.349331","2.418297","-2.496949","2.345804","3.755956","10.875188","1.212650","2.793151","3.051815","2.727548","2.396865","2.841877","0.792754","2.780031","1.431850","1.506838","0.517346","3.996067","0.687852","6.052564",
"200","'702","Singapore","23014","Food price inflation","6121","Value","7008","August","%",,"0.817812","-0.579519","0.582897","2.057615","-2.192598","2.106267","4.313951","10.799824","0.628086","3.413754","2.958049","2.644379","2.281081","3.059487","0.752089","2.271372","1.135973","1.684306","1.181557","3.267124","1.350775","6.315850",
"200","'702","Singapore","23014","Food price inflation","6121","Value","7009","September","%",,"0.584045","-0.464565","0.817007","2.301910","-2.577806","2.267154","4.821457","10.554072","0.566225","3.174936","3.279041","2.274251","2.426038","3.092613","0.731224","2.702789","1.074189","1.552181","1.080809","3.132948","1.574499","6.837355",
"200","'702","Singapore","23014","Food price inflation","6121","Value","7010","October","%",,"0.233324","-0.232781","0.700228","2.299547","-1.909745","1.658661","5.568402","9.859596","0.860692","3.073277","3.476003","1.920221","2.583218","3.052191","0.885759","2.139355","1.631049","1.229416","1.361634","2.470916","2.082383","6.842140",
"200","'702","Singapore","23014","Food price inflation","6121","Value","7011","November","%",,"-0.232781","0.233324","0.698853","2.062807","-1.855321","1.907277","6.668671","8.862816","0.504359","3.266178","3.477734","1.846345","2.702398","3.031966","0.399540","2.440759","1.497933","1.275784","1.261728","2.625372","2.519419","6.722665",
"200","'702","Singapore","23014","Food price inflation","6121","Value","7012","December","%",,"0.487805","0.000000","0.606796","2.050663","-2.421541","2.182231","7.920327","7.233509","0.145172","3.332883","4.234729","1.591085","2.865130","2.640167","0.450862","2.436856","1.222512","1.339445","1.388231","2.301249","2.957545","7.105526",
"280","'534","Sint Maarten (Dutch part)","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7001","January","Index","64.324007","66.601209","68.878411","71.155613","73.432815","75.710017","78.470278","78.943466","82.591384","82.308419","87.145384","88.820642","93.848876","96.628884","98.896210","100.244621","99.605991","101.104419","104.302845","107.140608","109.978370","112.816133","115.653895","118.491658"
"280","'534","Sint Maarten (Dutch part)","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7002","February","Index","64.513774","66.790976","69.068178","71.345380","73.622582","75.394559","78.312549","78.944294","82.740166","82.518789","87.303114","89.437127","95.031845","97.171378","99.161112","100.645048","99.448262","101.025554","104.539325","107.377088","110.214850","113.052613","115.890375","118.728138"
"280","'534","Sint Maarten (Dutch part)","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7003","March","Index","64.703541","66.980743","69.257945","71.535147","73.812349","76.025476","78.470278","79.190225","83.195999","83.355789","87.539707","90.362737","95.426168","97.417546","99.324579","100.144066","99.290533","101.262148","104.775806","107.613568","110.451331","113.289093","116.126856","118.964618"
"280","'534","Sint Maarten (Dutch part)","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7004","April","Index","64.893308","67.170510","69.447712","71.724914","74.002116","76.577528","78.628008","79.436157","83.651832","84.192788","87.697437","91.271699","95.820491","97.624266","99.461191","99.598941","99.132804","101.498742","105.012286","107.850048","110.687811","113.525573","116.363336","119.201098"
"280","'534","Sint Maarten (Dutch part)","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7005","May","Index","65.083075","67.360277","69.637479","71.914681","74.191883","76.735257","78.785737","80.243829","84.495893","84.643847","87.855166","91.924280","95.583897","97.609092","99.605991","99.763721","99.527127","101.735336","105.248766","108.086529","110.924291","113.762054","116.599816","119.437579"
"280","'534","Sint Maarten (Dutch part)","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7006","June","Index","65.272841","67.550043","69.827245","72.104447","74.381649","76.814122","78.943466","81.051501","85.339953","85.094905","87.934030","92.568272","95.268438","97.549810","99.684856","99.921450","99.921450","101.971929","105.485246","108.323009","111.160771","113.998534","116.836296","119.674059"
"280","'534","Sint Maarten (Dutch part)","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7007","July","Index","65.462608","67.739810","70.017012","72.294214","74.571416","76.971851","79.180060","81.212381","86.084939","85.489228","87.855166","92.586372","95.110709","97.870970","99.842585","100.000314","100.236908","102.252993","105.721726","108.559489","111.397251","114.235014","117.072777",
"280","'534","Sint Maarten (Dutch part)","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7008","August","Index","65.652375","67.929577","70.206779","72.483981","74.761183","77.129580","79.416654","81.373261","86.829926","85.883551","87.663367","92.598872","94.952980","98.107564","100.000314","100.079179","100.552367","102.520400","105.958207","108.795969","111.633732","114.471494","117.309257",
"280","'534","Sint Maarten (Dutch part)","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7009","September","Index","65.842142","68.119344","70.396546","72.673748","74.950950","77.760497","79.180060","81.508269","86.120145","86.159577","87.697437","92.783505","95.583897","98.265293","100.079179","100.079179","100.710096","102.995667","106.194687","109.032449","111.870212","114.707974","117.545737",
"280","'534","Sint Maarten (Dutch part)","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7010","October","Index","66.031909","68.309111","70.586313","72.863515","75.140717","78.470278","78.864601","81.643277","85.410363","86.435603","87.725654","92.902500","96.135949","98.423022","100.158044","100.000314","100.867825","103.454221","106.431167","109.268930","112.106692","114.944455","117.782217",
"280","'534","Sint Maarten (Dutch part)","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7011","November","Index","66.221676","68.498878","70.776080","73.053282","75.330484","78.549143","78.943466","82.042939","83.754207","86.712378","87.934030","92.823636","96.135949","98.580752","100.000314","99.842585","100.946690","103.771442","106.667647","109.505410","112.343172","115.180935","118.018697",
"280","'534","Sint Maarten (Dutch part)","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7012","December","Index","66.411442","68.688644","70.965846","73.243048","75.520250","78.706872","78.943466","82.442602","82.098050","86.989154","88.153570","92.679148","96.057084","98.659616","99.842585","99.684856","101.104419","104.085212","106.904127","109.741890","112.579653","115.417415","118.255178",
"199","'703","Slovakia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7001","January","Index","68.675480","71.649180","74.549100","76.175880","80.844040","79.924550","79.358720","81.975720","88.553580","89.968170","86.785330","92.160790","95.343630","101.002000","101.850800","99.870330","97.536250","98.950840","105.599400","107.296900","112.035800","111.470000","120.523400","153.695600"
"199","'703","Slovakia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7002","February","Index","69.180450","71.649180","75.256390","76.670990","80.985500","79.712360","79.641640","82.258640","88.977960","89.897450","87.421910","93.151010","95.555820","100.931300","101.567800","99.587410","97.889900","100.224000","104.821400","107.438400","112.389500","111.752900","122.433100","156.454100"
"199","'703","Slovakia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7003","March","Index","68.843810","72.356480","75.114940","76.529530","80.702580","79.500180","79.853830","82.187900","89.260870","89.190150","87.704820","93.787570","97.324060","100.719100","101.214200","99.941060","97.748440","99.587410","105.245800","108.570100","112.601700","111.540700","124.625700","159.707700"
"199","'703","Slovakia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7004","April","Index","68.507160","72.922320","75.256390","76.458800","79.995290","79.429440","80.066020","82.753750","90.321820","88.129200","88.695040","94.494870","97.182600","101.214200","100.365400","100.506900","97.960620","99.799600","105.599400","108.640800","113.309000","112.106600","127.667100","160.061300"
"199","'703","Slovakia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7005","May","Index","68.507160","73.488150","75.468580","76.883180","80.419660","79.853830","81.197690","83.248850","91.170580","88.482850","88.907230","95.414360","97.606980","101.921500","101.426400","101.638600","97.394790","100.860500","105.387200","109.489600","114.794300","113.874800","132.052300","160.697900"
"199","'703","Slovakia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7006","June","Index","68.002200","74.478370","74.478370","77.307560","80.773310","80.561120","81.409880","83.107390","91.807140","87.775550","88.695040","94.989980","98.738660","103.053200","101.355700","101.709300","97.748440","101.143500","105.953100","110.126100","113.026100","114.582100","135.093700","160.627100"
"199","'703","Slovakia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7007","July","Index","67.609440","74.053990","72.922320","75.892960","81.197690","79.429440","80.702580","82.612280","90.887660","86.360950","88.977960","93.929030","98.243550","102.416600","100.506900","100.294700","97.111870","101.214200","104.821400","109.772500","112.106600","115.077200","137.003400",
"199","'703","Slovakia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7008","August","Index","67.833880","73.417420","72.851590","75.680770","80.419660","78.439230","79.924550","82.258640","90.109630","85.087820","88.270660","93.151010","97.606980","101.284900","99.587410","99.587410","96.546040","100.860500","104.397000","109.843200","110.974900","114.935800","139.054600",
"199","'703","Slovakia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7009","September","Index","68.731600","73.134510","73.346690","76.246610","79.995290","78.156310","79.995290","83.036660","89.543790","84.946370","88.270660","93.009550","97.819170","100.860500","99.304490","99.587410","96.263110","101.284900","105.104300","110.267600","110.479800","115.147900","141.954500",
"199","'703","Slovakia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7010","October","Index","69.404880","73.063770","73.134510","76.600260","79.641640","78.085590","79.924550","85.229280","89.543790","84.451260","87.917010","93.292470","98.667920","100.436200","98.880110","99.658140","96.475300","102.416600","104.821400","109.772500","110.833400","115.218700","145.208100",
"199","'703","Slovakia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7011","November","Index","70.022060","72.780850","73.205230","77.095370","79.146530","78.297780","80.561120","86.219500","89.260870","84.804900","89.048680","93.646120","98.880110","100.011800","98.809390","99.304490","96.899680","103.265400","104.255600","109.772500","110.833400","115.784500","147.966500",
"199","'703","Slovakia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7012","December","Index","70.583140","73.134510","73.275960","77.378290","78.934340","78.439230","80.702580","86.856060","89.119420","84.592710","89.755980","93.646120","98.880110","99.304490","98.597190","98.314280","97.041140","103.336100","104.184800","109.631000","110.267600","116.704000","149.451800",
"199","'703","Slovakia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7001","January","Index","57.827220","62.294730","66.010700","70.843740","76.716800","79.163900","82.406320","84.914600","88.157020","91.154730","91.521800","94.274790","97.945450","100.331400","100.331400","99.903140","99.291360","99.964310","102.411400","104.675000","107.856200","108.651500","117.742500","135.630900"
"199","'703","Slovakia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7002","February","Index","59.789590","63.756070","66.255420","71.271990","77.328580","79.408620","82.895740","85.098140","88.524090","91.154730","91.521800","94.580680","98.190160","100.331400","100.270200","99.780780","99.352540","100.453700","102.595000","104.919700","107.978600","108.896300","118.745900","137.038000"
"199","'703","Slovakia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7003","March","Index","59.998340","64.257100","66.316600","71.577870","77.450930","79.347430","82.895740","85.159320","88.768800","90.910020","91.644150","94.947750","98.496050","100.392600","100.209000","99.903140","99.352540","100.331400","102.778500","105.531500","107.978600","109.446900","120.825900","138.628600"
"199","'703","Slovakia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7004","April","Index","59.998340","64.549370","66.561300","71.700230","77.450930","79.530970","83.079280","85.342850","88.952330","90.848840","91.950040","95.375980","98.801940","100.392600","100.270200","100.086700","99.658420","100.453700","103.390300","105.776200","107.978600","109.691600","122.538900","139.423900"
"199","'703","Slovakia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7005","May","Index","60.165360","64.758130","66.683660","71.761410","77.756820","79.592150","83.446340","85.342850","89.258220","90.910020","92.011220","95.681880","98.863110","100.514900","100.514900","100.453700","99.597240","100.698400","103.390300","106.143300","108.223300","110.609200","124.496600","139.362700"
"199","'703","Slovakia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7006","June","Index","60.123600","64.925140","66.438950","72.067300","77.879170","79.836860","83.507520","85.587560","89.564110","91.154730","92.011220","95.620700","99.046650","100.637300","100.576100","100.514900","99.719600","100.698400","103.512600","106.204400","108.100900","111.221000","125.964800","139.668600"
"199","'703","Slovakia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7007","July","Index","60.123600","64.966900","66.255420","72.006120","78.123890","79.653330","83.629880","85.526380","89.686460","91.154730","92.133570","95.559520","99.046650","100.576100","100.453700","100.270200","99.352540","100.759600","103.390300","106.326800","108.223300","111.771600","127.004800",
"199","'703","Slovakia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7008","August","Index","60.165360","64.883390","66.622480","72.740250","78.001530","79.592150","83.691060","85.587560","89.870000","91.032370","92.011220","95.620700","99.107830","100.453700","100.270200","100.086700","99.230180","100.759600","103.635000","106.571500","108.100900","112.199800","127.983700",
"199","'703","Slovakia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7009","September","Index","60.541130","65.008640","66.806020","73.168500","78.001530","79.775680","83.446340","85.832270","90.420590","91.032370","92.011220","95.926590","99.413710","100.392600","100.331400","99.780780","99.291360","100.943200","103.696200","106.693900","108.162100","113.117500","129.146100",
"199","'703","Slovakia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7010","October","Index","60.791650","65.050400","66.806020","73.229670","78.062710","80.632170","83.629880","86.321690","90.787660","91.154730","92.011220","96.110120","99.780780","100.392600","100.392600","99.841960","99.536070","101.249000","103.757300","106.632700","108.284500","113.790500","130.736700",
"199","'703","Slovakia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7011","November","Index","61.042160","65.008640","66.806020","73.352030","78.001530","80.632170","84.119290","86.749940","90.971200","91.338260","92.255930","96.538360","99.780780","100.270200","100.270200","99.841960","99.658420","101.554900","103.696200","106.755000","108.345700","114.402200","131.960200",
"199","'703","Slovakia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7012","December","Index","61.167420","65.175660","67.295440","73.474380","77.879170","80.754520","84.119290","86.994640","90.787660","91.277080","92.500640","96.599540","99.719600","100.147800","100.025500","99.536070","99.719600","101.554900","103.573800","106.632700","108.284500","114.585800","132.204900",
"199","'703","Slovakia","23014","Food price inflation","6121","Value","7001","January","%",,"4.330075","4.047388","2.182159","6.128134","-1.137363","-0.707955","3.297684","8.024156","1.597440","-3.537740","6.193973","3.453573","5.934712","0.840379","-1.944482","-2.337111","1.450322","6.719054","1.607490","4.416623","-0.505017","8.121827","27.523452"
"199","'703","Slovakia","23014","Food price inflation","6121","Value","7002","February","%",,"3.568537","5.034545","1.879707","5.627304","-1.572059","-0.088719","3.285970","8.168528","1.033391","-2.753738","6.553391","2.581625","5.625487","0.630627","-1.949821","-1.704543","2.384414","4.587125","2.496628","4.608315","-0.566423","9.556978","27.787420"
"199","'703","Slovakia","23014","Food price inflation","6121","Value","7003","March","%",,"5.102376","3.812319","1.883234","5.452862","-1.489915","0.444842","2.922928","8.605853","-0.079228","-1.665352","6.935480","3.770745","3.488387","0.491565","-1.257867","-2.193913","1.881329","5.681833","3.158606","3.713361","-0.942259","11.731144","28.149892"
"199","'703","Slovakia","23014","Food price inflation","6121","Value","7004","April","%",,"6.444815","3.200762","1.597751","4.625354","-0.707354","0.801441","3.356892","9.145289","-2.427564","0.642057","6.539069","2.844313","4.148479","-0.838618","0.140985","-2.533438","1.877265","5.811446","2.880130","4.296912","-1.061169","13.880093","25.373961"
"199","'703","Slovakia","23014","Food price inflation","6121","Value","7005","May","%",,"7.270758","2.694897","1.874422","4.599810","-0.703597","1.682900","2.526131","9.515723","-2.948023","0.479618","7.319011","2.297998","4.420299","-0.485766","0.209216","-4.175392","3.558414","4.488080","3.892693","4.844935","-0.800998","15.962706","21.692617"
"199","'703","Slovakia","23014","Food price inflation","6121","Value","7006","June","%",,"9.523471","0.000000","3.798673","4.483067","-0.262698","1.053560","2.085140","10.468082","-4.391369","1.047547","7.097285","3.946395","4.369656","-1.647207","0.348870","-3.894295","3.473263","4.755224","3.938535","2.633345","1.376673","17.901225","18.900511"
"199","'703","Slovakia","23014","Food price inflation","6121","Value","7007","July","%",,"9.532027","-1.528169","4.073705","6.989752","-2.177710","1.602857","2.366343","10.017131","-4.980555","3.030316","5.564378","4.593383","4.247658","-1.864639","-0.211130","-3.173478","4.224334","3.563927","4.723368","2.126307","2.649799","19.053470",
"199","'703","Slovakia","23014","Food price inflation","6121","Value","7008","August","%",,"8.231197","-0.770703","3.883484","6.261683","-2.462619","1.893593","2.920367","9.544274","-5.573000","3.740653","5.528847","4.783598","3.768091","-1.675956","0.000000","-3.053970","4.468811","3.506328","5.216817","1.030287","3.569185","20.984584",
"199","'703","Slovakia","23014","Food price inflation","6121","Value","7009","September","%",,"6.405947","0.290123","3.953716","4.916520","-2.298860","2.352951","3.801936","7.836454","-5.134270","3.913399","5.368590","5.171103","3.109135","-1.542735","0.284902","-3.338073","5.216734","3.770947","4.912549","0.192441","4.225297","23.280147",
"199","'703","Slovakia","23014","Food price inflation","6121","Value","7010","October","%",,"5.271805","0.096820","4.738871","3.970456","-1.953815","2.355057","6.637172","5.062239","-5.687195","4.103846","6.114243","5.761933","1.792153","-1.549332","0.786842","-3.193758","6.158364","2.348057","4.723368","0.966453","3.956659","26.028240",
"199","'703","Slovakia","23014","Food price inflation","6121","Value","7011","November","%",,"3.939887","0.583093","5.314019","2.660549","-1.072378","2.890682","7.023711","3.527473","-4.992075","5.004168","5.162839","5.589116","1.144507","-1.202268","0.501066","-2.421653","6.569392","0.958888","5.291706","0.966453","4.467155","27.794739",
"199","'703","Slovakia","23014","Food price inflation","6121","Value","7012","December","%",,"3.614702","0.193411","5.598466","2.010965","-0.627243","2.885482","7.624886","2.605875","-5.079376","6.103682","4.334129","5.589116","0.429186","-0.712254","-0.286935","-1.294970","6.486898","0.821301","5.227442","0.580675","5.837073","28.060563",
"198","'705","Slovenia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7001","January","Index","58.330000","61.090000","68.510000","70.390000","73.730000","72.010000","72.980000","76.160000","86.680000","89.610000","87.290000","90.480000","93.990000","98.860000","100.540000","99.200000","99.650000","102.470000","105.450000","106.260000","109.910000","109.970000","115.080000","137.280000"
"198","'705","Slovenia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7002","February","Index","58.850000","61.860000","69.300000","71.540000","73.250000","72.890000","72.960000","75.430000","86.350000","88.940000","87.690000","91.240000","94.810000","98.660000","99.690000","99.340000","99.830000","103.450000","105.930000","106.400000","110.680000","110.430000","117.420000","138.890000"
"198","'705","Slovenia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7003","March","Index","58.800000","62.690000","69.220000","72.580000","74.150000","73.940000","72.900000","76.000000","86.230000","88.690000","87.850000","91.230000","94.880000","98.530000","99.030000","99.690000","100.080000","102.450000","106.160000","106.220000","111.150000","110.400000","117.990000","140.430000"
"198","'705","Slovenia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7004","April","Index","58.770000","63.390000","69.590000","72.550000","73.550000","72.200000","72.640000","77.480000","86.960000","88.590000","88.340000","91.970000","96.310000","99.410000","99.470000","100.200000","99.990000","101.770000","105.500000","106.030000","111.430000","110.970000","121.190000","140.280000"
"198","'705","Slovenia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7005","May","Index","58.740000","64.670000","69.580000","72.670000","73.840000","72.650000","73.830000","78.770000","88.230000","88.680000","88.840000","94.350000","98.410000","101.440000","100.600000","101.800000","101.660000","104.320000","107.850000","108.580000","114.100000","111.280000","123.350000","141.690000"
"198","'705","Slovenia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7006","June","Index","58.130000","64.340000","68.770000","72.070000","73.490000","71.360000","73.280000","78.660000","87.720000","87.680000","88.940000","93.000000","96.420000","100.640000","99.760000","100.790000","101.880000","103.190000","106.620000","108.910000","112.340000","111.350000","125.280000","140.770000"
"198","'705","Slovenia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7007","July","Index","58.390000","64.970000","68.510000","72.560000","72.890000","70.960000","73.060000","78.850000","88.460000","87.250000","89.390000","92.020000","95.710000","99.870000","98.920000","100.340000","101.640000","103.150000","105.690000","108.790000","112.210000","110.940000","125.540000",
"198","'705","Slovenia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7008","August","Index","58.500000","64.840000","68.460000","72.390000","71.890000","70.790000","73.770000","79.020000","86.950000","86.580000","88.860000","92.180000","95.570000","99.800000","98.240000","100.000000","101.410000","102.780000","105.640000","108.700000","112.560000","110.950000","126.290000",
"198","'705","Slovenia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7009","September","Index","59.210000","65.790000","69.230000","72.440000","71.080000","71.010000","73.850000","81.320000","87.180000","86.800000","88.490000","92.360000","95.990000","99.500000","99.050000","100.200000","101.310000","103.380000","105.930000","107.700000","112.130000","111.720000","127.850000",
"198","'705","Slovenia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7010","October","Index","59.280000","65.810000","69.070000","72.260000","70.400000","70.870000","73.330000","83.110000","87.500000","86.340000","87.740000","92.590000","96.550000","98.990000","98.420000","99.520000","101.660000","103.390000","106.130000","107.740000","111.360000","111.730000","130.990000",
"198","'705","Slovenia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7011","November","Index","59.680000","65.520000","69.390000","72.460000","71.090000","71.420000","74.370000","83.140000","87.820000","87.060000","88.510000","92.700000","96.640000","98.860000","98.460000","99.470000","100.800000","103.540000","105.520000","108.020000","109.840000","111.090000","132.180000",
"198","'705","Slovenia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7012","December","Index","60.040000","66.260000","69.540000","72.280000","71.400000","71.900000","74.660000","84.430000","87.690000","86.670000","88.340000","92.670000","96.970000","99.140000","97.900000","99.440000","101.110000","104.070000","104.650000","108.060000","109.150000","113.380000","134.480000",
"198","'705","Slovenia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7001","January","Index","60.300000","65.380000","70.850000","75.520000","78.530000","80.220000","82.130000","84.360000","89.740000","91.130000","92.430000","94.120000","96.300000","98.620000","99.440000","98.920000","98.380000","99.660000","101.180000","102.320000","104.450000","103.760000","109.730000","120.740000"
"198","'705","Slovenia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7002","February","Index","60.890000","66.130000","71.500000","75.900000","78.630000","80.680000","82.430000","84.210000","89.710000","91.610000","92.800000","94.100000","96.840000","99.420000","99.540000","99.150000","98.420000","100.640000","101.870000","103.110000","105.140000","104.060000","111.240000","121.560000"
